date,code,predicted,actual
2017-01-05,688074,0.00050922506,-0.0055652570445139
2017-01-06,130,0.00050922506,0.0078145066324424
2017-01-06,688077,0.00050922506,-0.0154173477907464
2017-01-06,688067,0.00050922506,0.0230922831170143
2017-01-06,688068,0.00050922506,-0.0080290937159023
2017-01-06,688069,0.00050922506,0.0088913907829966
2017-01-06,688070,0.00050922506,0.0069132853464346
2017-01-06,688071,0.00050922506,-0.0086447546262261
2017-01-06,688072,0.00050922506,-0.0186005855060497
2017-01-06,688073,0.00050922506,-0.0056782317350052
2017-01-06,688074,0.00050922506,-0.0079785472716812
2017-01-09,688116,0.0006628836,-0.011666953392748
2017-01-09,688076,0.00050922506,0.0125840196513109
2017-01-09,688066,0.00050922506,0.004334635216511
2017-01-09,688067,0.00050922506,-0.0052653499627633
2017-01-09,688068,0.00050922506,0.0108770509434188
2017-01-09,688069,0.00050922506,0.00345793967839
2017-01-09,688070,0.00050922506,-0.020563397724457
2017-01-09,688071,0.00050922506,-0.0013421174113257
2017-01-09,688072,0.00050922506,0.0027709809251328
2017-01-09,688073,0.00050922506,-0.0194639009674133
2017-01-10,130,0.00050922506,0.0010679333966634
2017-01-10,688077,0.00050922506,-0.006988929511938
2017-01-10,688067,0.00050922506,-0.0108805779890811
2017-01-10,688068,0.00050922506,0.0023924662352659
2017-01-10,688069,0.00050922506,-0.0053014499272215
2017-01-10,688070,0.00050922506,0.001645497670327
2017-01-10,688071,0.00050922506,0.0061634149719156
2017-01-10,688072,0.00050922506,0.0137595321175798
2017-01-10,688073,0.00050922506,0.0213125941208813
2017-01-10,688074,0.00050922506,-0.0054139055885756
2017-01-11,688095,0.0006628836,-0.0070192866731936
2017-01-11,130,0.00050922506,-0.0174176307507496
2017-01-11,688078,0.00050922506,0.0103573036229289
2017-01-11,688068,0.00050922506,-0.0073005887203212
2017-01-11,688069,0.00050922506,0.0040649418540061
2017-01-11,688070,0.00050922506,0.0112383571465597
2017-01-11,688071,0.00050922506,-0.0017808385535943
2017-01-11,688072,0.00050922506,0.01110133168711
2017-01-11,688073,0.00050922506,-0.0164194596718634
2017-01-11,688074,0.00050922506,0.0060359808623127
2017-01-12,688062,0.0006628836,0.0004864489863789
2017-01-12,130,0.00050922506,-0.0127723658526693
2017-01-12,688077,0.00050922506,-0.015225348283714
2017-01-12,688068,0.00050922506,-0.0084437882020511
2017-01-12,688069,0.00050922506,-0.0044082780960392
2017-01-12,688070,0.00050922506,-0.0140692881210143
2017-01-12,688071,0.00050922506,0.0014954347579978
2017-01-12,688072,0.00050922506,-0.0048149210539545
2017-01-12,688073,0.00050922506,-0.0093272088393359
2017-01-12,688074,0.00050922506,0.0004402198407638
2017-01-13,130,0.00050922506,-0.0026851441538303
2017-01-13,688077,0.00050922506,0.0006872811947664
2017-01-13,688067,0.00050922506,0.0016470108810442
2017-01-13,688068,0.00050922506,0.0190468402503216
2017-01-13,688069,0.00050922506,0.0107354216139843
2017-01-13,688070,0.00050922506,-0.0041729412023788
2017-01-13,688071,0.00050922506,-0.0101863515953377
2017-01-13,688072,0.00050922506,-0.0374330625434023
2017-01-13,688073,0.00050922506,0.0054260167610677
2017-01-13,688074,0.00050922506,-0.0137840654806212
2017-01-16,130,0.00050922506,0.0082640680468244
2017-01-16,688077,0.00050922506,-0.0046757841221466
2017-01-16,688067,0.00050922506,0.0008476780051123
2017-01-16,688068,0.00050922506,0.0119526360422623
2017-01-16,688069,0.00050922506,-0.0070013182631616
2017-01-16,688070,0.00050922506,0.0074805690684331
2017-01-16,688071,0.00050922506,0.0104178530711371
2017-01-16,688072,0.00050922506,-0.0097793451590767
2017-01-16,688073,0.00050922506,-0.0114635828459944
2017-01-16,688074,0.00050922506,-0.0129258886675351
2017-01-17,130,0.00050922506,-0.0009152532528287
2017-01-17,688077,0.00050922506,-0.0002267848617583
2017-01-17,688067,0.00050922506,0.0126625967838474
2017-01-17,688068,0.00050922506,-0.017405428973913
2017-01-17,688069,0.00050922506,0.0101608985246361
2017-01-17,688070,0.00050922506,-0.0135728391366339
2017-01-17,688071,0.00050922506,0.0010446948532527
2017-01-17,688072,0.00050922506,0.0181016798252564
2017-01-17,688073,0.00050922506,-0.0162680956144484
2017-01-17,688074,0.00050922506,-0.0033208957783115
2017-01-18,130,0.00050922506,-0.0163843461488192
2017-01-18,688077,0.00050922506,-0.001373813964184
2017-01-18,688067,0.00050922506,0.0008524575274617
2017-01-18,688068,0.00050922506,-0.0023763714220328
2017-01-18,688069,0.00050922506,-0.0040096586340486
2017-01-18,688070,0.00050922506,-0.0080845219274381
2017-01-18,688071,0.00050922506,0.0102645039686519
2017-01-18,688072,0.00050922506,0.0150762288734702
2017-01-18,688073,0.00050922506,-0.0175046724497118
2017-01-18,688074,0.00050922506,-0.006676072397839
2017-01-19,130,0.00050922506,-0.0123487755186258
2017-01-19,688077,0.00050922506,-0.009568310528047
2017-01-19,688067,0.00050922506,-0.00470666273785
2017-01-19,688068,0.00050922506,-0.0009442807252999
2017-01-19,688069,0.00050922506,0.0023509791275058
2017-01-19,688070,0.00050922506,0.0117435616596273
2017-01-19,688071,0.00050922506,0.0014154090574098
2017-01-19,688072,0.00050922506,-0.0036514295480293
2017-01-19,688073,0.00050922506,-0.0123698708691625
2017-01-19,688074,0.00050922506,0.0048242225386219
2017-01-20,130,0.00050922506,0.0206796919675322
2017-01-20,688077,0.00050922506,0.0035352573622322
2017-01-20,688067,0.00050922506,0.0057945892853352
2017-01-20,688068,0.00050922506,-0.0237991090696091
2017-01-20,688069,0.00050922506,0.0033187006919133
2017-01-20,688070,0.00050922506,-0.0031556248639652
2017-01-20,688071,0.00050922506,-0.0038195806358376
2017-01-20,688072,0.00050922506,-0.0084534532402508
2017-01-20,688073,0.00050922506,0.0108248531621939
2017-01-20,688074,0.00050922506,-0.0132297971278138
2017-01-23,300040,0.0006628836,-0.0252468842847709
2017-01-23,130,0.00050922506,-0.0165646278951879
2017-01-23,688078,0.00050922506,-0.0101566063560412
2017-01-23,688068,0.00050922506,-0.0034527509597385
2017-01-23,688069,0.00050922506,0.0041113900408003
2017-01-23,688070,0.00050922506,-0.0002514275388095
2017-01-23,688071,0.00050922506,-0.0019948604020871
2017-01-23,688072,0.00050922506,-0.0123857217799348
2017-01-23,688073,0.00050922506,0.0046032647536635
2017-01-23,688074,0.00050922506,-0.0022737158810088
2017-01-24,130,0.00050922506,0.0167663073849964
2017-01-24,688077,0.00050922506,-0.0068672978082384
2017-01-24,688067,0.00050922506,-0.0014624093595346
2017-01-24,688068,0.00050922506,-0.0201770747842422
2017-01-24,688069,0.00050922506,-0.0041418150969726
2017-01-24,688070,0.00050922506,0.0119983754236123
2017-01-24,688071,0.00050922506,-0.0052396735506812
2017-01-24,688072,0.00050922506,0.0089128509173825
2017-01-24,688073,0.00050922506,0.0130742804810566
2017-01-24,688074,0.00050922506,0.0199003324712565
2017-01-25,130,0.00050922506,0.0219342903667034
2017-01-25,688077,0.00050922506,0.0185885578271463
2017-01-25,688067,0.00050922506,-0.023257846022378
2017-01-25,688068,0.00050922506,0.0251644894781601
2017-01-25,688069,0.00050922506,-0.0133040798765146
2017-01-25,688070,0.00050922506,0.0080947882822661
2017-01-25,688071,0.00050922506,-0.0083060628822911
2017-01-25,688072,0.00050922506,0.002089441515924
2017-01-25,688073,0.00050922506,-0.0043818333435462
2017-01-25,688074,0.00050922506,0.013968145099698
2017-01-26,149,0.0006628836,0.0127377481243271
2017-01-26,130,0.00050922506,-0.0021631889538418
2017-01-26,688077,0.00050922506,0.0075924893608649
2017-01-26,688068,0.00050922506,-0.0104649688349277
2017-01-26,688069,0.00050922506,-0.0019831008390526
2017-01-26,688070,0.00050922506,0.0294801197572684
2017-01-26,688071,0.00050922506,0.0059507837602226
2017-01-26,688072,0.00050922506,0.0070406329436019
2017-01-26,688073,0.00050922506,0.0443411682893872
2017-01-26,688074,0.00050922506,-0.0202520000364653
2017-01-27,300049,0.0006628836,-0.0025117385445589
2017-01-27,688078,0.00050922506,0.0013382953521765
2017-01-27,688068,0.00050922506,0.0072001467881055
2017-01-27,688069,0.00050922506,0.005520828249385
2017-01-27,688070,0.00050922506,0.0030537133556929
2017-01-27,688071,0.00050922506,-0.0014312625023055
2017-01-27,688072,0.00050922506,-0.0056633491902788
2017-01-27,688073,0.00050922506,-0.0089006302896816
2017-01-27,688074,0.00050922506,0.0057606780583259
2017-01-27,688075,0.00050922506,0.0016194572360992
2017-01-30,145,0.0006628836,0.0147617633366055
2017-01-30,130,0.00050922506,-0.0081973751976046
2017-01-30,688077,0.00050922506,0.0165778546326345
2017-01-30,688068,0.00050922506,-0.007538300191035
2017-01-30,688069,0.00050922506,0.0039883951285433
2017-01-30,688070,0.00050922506,-0.0120535149418586
2017-01-30,688071,0.00050922506,2.3781586488969e-06
2017-01-30,688072,0.00050922506,0.003846865915889
2017-01-30,688073,0.00050922506,0.0266930002213345
2017-01-30,688074,0.00050922506,0.0145999813633823
2017-01-31,145,0.0006628836,0.0026350884826182
2017-01-31,130,0.00050922506,-0.0098975538077361
2017-01-31,688077,0.00050922506,0.0042978841023402
2017-01-31,688068,0.00050922506,0.012017432883002
2017-01-31,688069,0.00050922506,-0.0096196559282585
2017-01-31,688070,0.00050922506,0.0091751807781137
2017-01-31,688071,0.00050922506,-0.0098831922497243
2017-01-31,688072,0.00050922506,0.0101849732622432
2017-01-31,688073,0.00050922506,-0.0018564847784002
2017-01-31,688074,0.00050922506,-0.0192858650392085
2017-02-01,130,0.00050922506,0.0280105995673345
2017-02-01,688077,0.00050922506,-0.0013584544592573
2017-02-01,688067,0.00050922506,-0.0045128975163166
2017-02-01,688068,0.00050922506,0.0069558008248817
2017-02-01,688069,0.00050922506,-0.0104888089287675
2017-02-01,688070,0.00050922506,0.0005883807326338
2017-02-01,688071,0.00050922506,0.0001063128110248
2017-02-01,688072,0.00050922506,0.0139690613046166
2017-02-01,688073,0.00050922506,-0.0099667236212745
2017-02-01,688074,0.00050922506,-0.0094423974264247
2017-02-02,688117,0.0006628836,0.0289056837830976
2017-02-02,130,0.00050922506,0.0232616140446761
2017-02-02,688076,0.00050922506,-0.0011179363176607
2017-02-02,688067,0.00050922506,-0.0066522035576594
2017-02-02,688068,0.00050922506,0.0120032411029475
2017-02-02,688069,0.00050922506,0.0043073017228156
2017-02-02,688070,0.00050922506,-0.0022964978509787
2017-02-02,688071,0.00050922506,0.0061283194250141
2017-02-02,688072,0.00050922506,-0.0294515961470275
2017-02-02,688073,0.00050922506,0.0143557210345202
2017-02-03,130,0.00050922506,-0.0308300521320928
2017-02-03,688065,0.00050922506,0.0056572992158159
2017-02-03,688067,0.00050922506,-0.0073758259422919
2017-02-03,688068,0.00050922506,-0.0031363328646272
2017-02-03,688069,0.00050922506,0.0058568058061461
2017-02-03,688070,0.00050922506,0.0132410218747522
2017-02-03,688071,0.00050922506,0.0027328567480033
2017-02-03,688072,0.00050922506,-0.0015482181572179
2017-02-03,688073,0.00050922506,-0.0097005878381633
2017-02-03,688074,0.00050922506,0.0049889528222291
2017-02-06,688113,0.0006628836,0.0157343785758889
2017-02-06,600127,0.0006628836,0.012670479953627
2017-02-06,688117,0.0006628836,0.0035923240550781
2017-02-06,130,0.00050922506,-0.0205560607982594
2017-02-06,688067,0.00050922506,-0.0098798623737157
2017-02-06,688068,0.00050922506,0.0260392159803144
2017-02-06,688069,0.00050922506,-0.0179067617242155
2017-02-06,688070,0.00050922506,0.012568808495641
2017-02-06,688071,0.00050922506,0.0188928897301967
2017-02-06,688072,0.00050922506,-0.0033731203167307
2017-02-07,600127,0.0006628836,0.0060650526950536
2017-02-07,130,0.00050922506,0.0014940452280609
2017-02-07,688077,0.00050922506,0.0174046236315781
2017-02-07,688068,0.00050922506,-0.005842205122995
2017-02-07,688069,0.00050922506,-0.0047304835352602
2017-02-07,688070,0.00050922506,0.0311784289223595
2017-02-07,688071,0.00050922506,-0.0086500512167574
2017-02-07,688072,0.00050922506,-0.0140278208211848
2017-02-07,688073,0.00050922506,0.0251176088286684
2017-02-07,688074,0.00050922506,0.0008232584958098
2017-02-08,300047,0.0036652014,-0.0151417403710926
2017-02-08,688133,0.0036652014,0.0064696155186958
2017-02-08,130,0.00050922506,0.0088502210337138
2017-02-08,688078,0.00050922506,0.0207360828187501
2017-02-08,688068,0.00050922506,-0.0052671816924565
2017-02-08,688069,0.00050922506,0.0133344913169826
2017-02-08,688070,0.00050922506,-0.0059166599289326
2017-02-08,688071,0.00050922506,-0.003304400985332
2017-02-08,688072,0.00050922506,-0.0117893024072119
2017-02-08,688073,0.00050922506,0.0131542442075767
2017-02-09,688064,0.0006628836,0.0074022371387345
2017-02-09,688077,0.00050922506,0.0012935248836691
2017-02-09,688067,0.00050922506,0.000694373250895
2017-02-09,688068,0.00050922506,0.0229247653462432
2017-02-09,688069,0.00050922506,-0.0117260994625957
2017-02-09,688070,0.00050922506,0.0100931249999538
2017-02-09,688071,0.00050922506,-0.0053961852928996
2017-02-09,688072,0.00050922506,-0.0057820675655693
2017-02-09,688073,0.00050922506,-0.0017771902798155
2017-02-09,688074,0.00050922506,-0.0279741079123773
2017-02-10,130,0.00050922506,-0.009666526769173
2017-02-10,688077,0.00050922506,-0.0143338638042352
2017-02-10,688067,0.00050922506,0.0035921238057714
2017-02-10,688068,0.00050922506,-0.0016644844897033
2017-02-10,688069,0.00050922506,-0.0034593434063713
2017-02-10,688070,0.00050922506,-0.0321038322342546
2017-02-10,688071,0.00050922506,-0.0063903207441465
2017-02-10,688072,0.00050922506,0.0033750823337608
2017-02-10,688073,0.00050922506,0.019501514871852
2017-02-10,688074,0.00050922506,-0.0021595895583694
2017-02-13,130,0.00050922506,0.009997895852791
2017-02-13,688077,0.00050922506,-0.010883784172437
2017-02-13,688067,0.00050922506,0.0020781956400481
2017-02-13,688068,0.00050922506,-0.001243045734148
2017-02-13,688069,0.00050922506,-0.0085926461752307
2017-02-13,688070,0.00050922506,-0.0088566274599112
2017-02-13,688071,0.00050922506,0.0011667234850061
2017-02-13,688072,0.00050922506,-0.0051937572368008
2017-02-13,688073,0.00050922506,0.0030139713951624
2017-02-13,688074,0.00050922506,-0.0068924072996336
2017-02-14,130,0.00050922506,0.0025450377962576
2017-02-14,688077,0.00050922506,-0.0013135030176851
2017-02-14,688067,0.00050922506,-0.0002438818627489
2017-02-14,688068,0.00050922506,0.0234541049973437
2017-02-14,688069,0.00050922506,0.0288609306486535
2017-02-14,688070,0.00050922506,0.001726996447688
2017-02-14,688071,0.00050922506,-0.011496197897451
2017-02-14,688072,0.00050922506,0.0081858637894141
2017-02-14,688073,0.00050922506,-0.0250909189752743
2017-02-14,688074,0.00050922506,0.0066140413225814
2017-02-15,130,0.00050922506,-0.0090597129971189
2017-02-15,688077,0.00050922506,0.0145410693774212
2017-02-15,688067,0.00050922506,0.0174711257731552
2017-02-15,688068,0.00050922506,0.0019299489696646
2017-02-15,688069,0.00050922506,-0.0281287429949175
2017-02-15,688070,0.00050922506,-0.0176351201314528
2017-02-15,688071,0.00050922506,-0.0212421089694034
2017-02-15,688072,0.00050922506,0.0039864992991318
2017-02-15,688073,0.00050922506,-0.0068828346637589
2017-02-15,688074,0.00050922506,0.0049926565183515
2017-02-16,149,0.0006628836,-0.0081768007339457
2017-02-16,130,0.00050922506,-0.0083965020903401
2017-02-16,688077,0.00050922506,-0.0091203016735247
2017-02-16,688068,0.00050922506,-0.0054963183891774
2017-02-16,688069,0.00050922506,-0.0160077773680644
2017-02-16,688070,0.00050922506,0.0019711681086962
2017-02-16,688071,0.00050922506,0.0055500452308896
2017-02-16,688072,0.00050922506,0.0128763672811844
2017-02-16,688073,0.00050922506,0.0074903075781116
2017-02-16,688074,0.00050922506,0.0037002303143698
2017-02-17,688046,0.0006628836,0.022374498833285
2017-02-17,688083,0.0006628836,0.0197763146013565
2017-02-17,130,0.00050922506,0.0110328281241838
2017-02-17,688077,0.00050922506,0.0143741603654901
2017-02-17,688068,0.00050922506,0.0086361354856228
2017-02-17,688069,0.00050922506,0.0076575078849767
2017-02-17,688070,0.00050922506,-0.0010798854172725
2017-02-17,688071,0.00050922506,0.0003887589862092
2017-02-17,688072,0.00050922506,0.001662668273578
2017-02-17,688073,0.00050922506,0.0003342735280147
2017-02-20,130,0.00050922506,0.0085847953020472
2017-02-20,688066,0.00050922506,0.0065216895707731
2017-02-20,688068,0.00050922506,0.01278100234309
2017-02-20,688069,0.00050922506,-0.0283444804190103
2017-02-20,688070,0.00050922506,-0.0173463177313195
2017-02-20,688071,0.00050922506,0.0026266567904142
2017-02-20,688072,0.00050922506,-0.004669116854306
2017-02-20,688073,0.00050922506,-0.0101180416947324
2017-02-20,688074,0.00050922506,0.0140705389480011
2017-02-20,688075,0.00050922506,0.0023279896631303
2017-02-21,688079,0.0006628836,0.009288427155512
2017-02-21,130,0.00050922506,0.0072492682499711
2017-02-21,688077,0.00050922506,0.0058080134886067
2017-02-21,688067,0.00050922506,-0.0043063146881834
2017-02-21,688068,0.00050922506,-0.0064965505412631
2017-02-21,688069,0.00050922506,-0.0070009415566593
2017-02-21,688070,0.00050922506,0.0114480753528445
2017-02-21,688071,0.00050922506,-0.0049639967531291
2017-02-21,688072,0.00050922506,-0.0144270266607999
2017-02-21,688073,0.00050922506,0.0054423872920279
2017-02-22,130,0.00050922506,0.0209729305820001
2017-02-22,688077,0.00050922506,0.0164568944724015
2017-02-22,688067,0.00050922506,0.0049783490797385
2017-02-22,688068,0.00050922506,-0.0167176329527536
2017-02-22,688069,0.00050922506,-0.0089980798741545
2017-02-22,688070,0.00050922506,-0.0065768780362165
2017-02-22,688071,0.00050922506,0.0036709102690206
2017-02-22,688072,0.00050922506,0.0086835475396493
2017-02-22,688073,0.00050922506,-0.011414706802253
2017-02-22,688074,0.00050922506,-0.0070062861658711
2017-02-23,130,0.00050922506,-0.0167667284769199
2017-02-23,688077,0.00050922506,0.0137282667892297
2017-02-23,688067,0.00050922506,-5.875900884899643e-05
2017-02-23,688068,0.00050922506,-0.0097373186563288
2017-02-23,688069,0.00050922506,-0.0183798213050844
2017-02-23,688070,0.00050922506,-0.0041474553907805
2017-02-23,688071,0.00050922506,-0.0033568975894613
2017-02-23,688072,0.00050922506,0.0121982582316901
2017-02-23,688073,0.00050922506,0.0010339079769974
2017-02-23,688074,0.00050922506,0.0235910667492322
2017-02-24,688090,0.0006628836,0.0062940597711409
2017-02-24,600111,0.0006628836,-0.0005229779865676
2017-02-24,688078,0.00050922506,-0.0176929914428889
2017-02-24,688068,0.00050922506,0.0025109901345981
2017-02-24,688069,0.00050922506,0.0146253352126608
2017-02-24,688070,0.00050922506,-0.0065023052232739
2017-02-24,688071,0.00050922506,0.003416325421186
2017-02-24,688072,0.00050922506,0.0182125876194652
2017-02-24,688073,0.00050922506,0.0248297682819185
2017-02-24,688074,0.00050922506,-0.0183841594627539
2017-02-27,300045,0.00054693094,0.0200815933959239
2017-02-27,130,0.00050922506,-0.0137518450400253
2017-02-27,688078,0.00050922506,0.0097276370018353
2017-02-27,688068,0.00050922506,0.0102080414319105
2017-02-27,688069,0.00050922506,0.0053374634833238
2017-02-27,688070,0.00050922506,-0.0029569915970687
2017-02-27,688071,0.00050922506,-0.0001166117917315
2017-02-27,688072,0.00050922506,0.0077260961324785
2017-02-27,688073,0.00050922506,0.0008375540501888
2017-02-27,688074,0.00050922506,-0.0009102260151898
2017-02-28,688087,0.0006628836,-0.0085636418472098
2017-02-28,300045,0.0006628836,-0.0166576324536364
2017-02-28,130,0.00050922506,-0.0091750044463432
2017-02-28,688077,0.00050922506,0.0035109489355453
2017-02-28,688068,0.00050922506,-0.0196829874618966
2017-02-28,688069,0.00050922506,-1.920297031199336e-05
2017-02-28,688070,0.00050922506,0.0186719950634555
2017-02-28,688071,0.00050922506,0.0014534615140293
2017-02-28,688072,0.00050922506,-0.008821638339193
2017-02-28,688073,0.00050922506,-0.0098972248876945
2017-03-01,300033,0.0006628836,-0.0050312617526585
2017-03-01,130,0.00050922506,-0.0069463444443917
2017-03-01,688077,0.00050922506,-0.0042446726235972
2017-03-01,688068,0.00050922506,-0.0082117259852965
2017-03-01,688069,0.00050922506,-0.013206895215488
2017-03-01,688070,0.00050922506,0.0096163995616527
2017-03-01,688071,0.00050922506,0.0090081319395645
2017-03-01,688072,0.00050922506,0.0060916843098652
2017-03-01,688073,0.00050922506,0.0015060773653998
2017-03-01,688074,0.00050922506,0.0102053246485067
2017-03-02,130,0.00050922506,-0.0024878571332841
2017-03-02,688077,0.00050922506,0.0087581281669728
2017-03-02,688067,0.00050922506,-0.0026391535226265
2017-03-02,688068,0.00050922506,-0.0084786435057974
2017-03-02,688069,0.00050922506,-0.0039530741865901
2017-03-02,688070,0.00050922506,0.0086892035067875
2017-03-02,688071,0.00050922506,0.0039368155429102
2017-03-02,688072,0.00050922506,-0.0067335997335232
2017-03-02,688073,0.00050922506,-0.0354071223408566
2017-03-02,688074,0.00050922506,-0.000861821408018
2017-03-03,130,0.00050922506,0.0047093483338935
2017-03-03,688077,0.00050922506,-0.0184402552683067
2017-03-03,688067,0.00050922506,-0.0078768212355787
2017-03-03,688068,0.00050922506,-0.0144941645177664
2017-03-03,688069,0.00050922506,0.0001390136739234
2017-03-03,688070,0.00050922506,0.0172795731378159
2017-03-03,688071,0.00050922506,-0.0029437034641721
2017-03-03,688072,0.00050922506,0.0123861025803335
2017-03-03,688073,0.00050922506,-0.0014692178052209
2017-03-03,688074,0.00050922506,0.0071212126187867
2017-03-06,688063,0.0006628836,0.0047897297209738
2017-03-06,130,0.00050922506,0.0208275744708392
2017-03-06,688077,0.00050922506,0.0051424582265644
2017-03-06,688068,0.00050922506,0.013480597786194
2017-03-06,688069,0.00050922506,-0.0058098307057451
2017-03-06,688070,0.00050922506,-0.0108598445483293
2017-03-06,688071,0.00050922506,0.0111481040924124
2017-03-06,688072,0.00050922506,0.0092393562641981
2017-03-06,688073,0.00050922506,0.0156662287055526
2017-03-06,688074,0.00050922506,-0.0045510996087196
2017-03-07,130,0.00050922506,-0.0005451252316328
2017-03-07,688077,0.00050922506,0.020345576291145
2017-03-07,688067,0.00050922506,0.0160828753160973
2017-03-07,688068,0.00050922506,0.0050977345032949
2017-03-07,688069,0.00050922506,0.0051376733918395
2017-03-07,688070,0.00050922506,0.0001544454590982
2017-03-07,688071,0.00050922506,0.0024335095094314
2017-03-07,688072,0.00050922506,0.0074754910775165
2017-03-07,688073,0.00050922506,-0.0191608356269883
2017-03-07,688074,0.00050922506,0.0129878180391855
2017-03-08,688032,0.0006628836,0.0070215035728675
2017-03-08,130,0.00050922506,-0.0032702802121851
2017-03-08,688078,0.00050922506,1.7375967500177225e-05
2017-03-08,688068,0.00050922506,0.0024200718479809
2017-03-08,688069,0.00050922506,0.0058248121052195
2017-03-08,688070,0.00050922506,-0.0002085090154766
2017-03-08,688071,0.00050922506,0.0039620513051179
2017-03-08,688072,0.00050922506,-0.025633023551952
2017-03-08,688073,0.00050922506,-0.0181897001286835
2017-03-08,688074,0.00050922506,0.0015187649430463
2017-03-09,130,0.00050922506,-0.0026785844487362
2017-03-09,688077,0.00050922506,-0.0214251329533233
2017-03-09,688067,0.00050922506,-0.009041405043815
2017-03-09,688068,0.00050922506,0.0036337174923366
2017-03-09,688069,0.00050922506,-0.0111340285953185
2017-03-09,688070,0.00050922506,-0.0163392947481003
2017-03-09,688071,0.00050922506,0.0060378427605729
2017-03-09,688072,0.00050922506,0.0095767691334387
2017-03-09,688073,0.00050922506,-0.0052132655591011
2017-03-09,688074,0.00050922506,-0.0015902253512658
2017-03-10,600118,0.0006628836,-0.011536208804223
2017-03-10,130,0.00050922506,0.0066417141219741
2017-03-10,688077,0.00050922506,-0.0113854715832293
2017-03-10,688068,0.00050922506,0.0012600990258737
2017-03-10,688069,0.00050922506,-0.0078370968012957
2017-03-10,688070,0.00050922506,-0.0138696012077139
2017-03-10,688071,0.00050922506,-0.0075523930249579
2017-03-10,688072,0.00050922506,-0.0003205866124053
2017-03-10,688073,0.00050922506,0.0086864196566851
2017-03-10,688074,0.00050922506,-0.0031973958668914
2017-03-13,600106,0.0006628836,0.0100086926805158
2017-03-13,130,0.00050922506,0.0076986936048313
2017-03-13,688078,0.00050922506,0.0006359380321923
2017-03-13,688068,0.00050922506,0.0069974962180976
2017-03-13,688069,0.00050922506,-0.0012758866551512
2017-03-13,688070,0.00050922506,-0.0102416520944889
2017-03-13,688071,0.00050922506,-0.0219300173818234
2017-03-13,688072,0.00050922506,0.0099843288514007
2017-03-13,688073,0.00050922506,0.0077466890905861
2017-03-13,688074,0.00050922506,-0.0041881416777593
2017-03-14,130,0.00050922506,-0.0287463759072552
2017-03-14,688077,0.00050922506,-0.0047112734320733
2017-03-14,688067,0.00050922506,-0.0008863721604042
2017-03-14,688068,0.00050922506,-0.0080747949316425
2017-03-14,688069,0.00050922506,0.0147018543744807
2017-03-14,688070,0.00050922506,0.010593079055067
2017-03-14,688071,0.00050922506,0.0120421372512173
2017-03-14,688072,0.00050922506,0.0076890052055158
2017-03-14,688073,0.00050922506,-0.0313554523695036
2017-03-14,688074,0.00050922506,0.0057293888840868
2017-03-15,130,0.00050922506,-0.0051920091853597
2017-03-15,688077,0.00050922506,0.0005140043522584
2017-03-15,688067,0.00050922506,-0.0073367153608074
2017-03-15,688068,0.00050922506,0.0189189527181208
2017-03-15,688069,0.00050922506,-0.0084507455156519
2017-03-15,688070,0.00050922506,-0.0009004777130389
2017-03-15,688071,0.00050922506,-0.0100974074997965
2017-03-15,688072,0.00050922506,-0.0046303722383652
2017-03-15,688073,0.00050922506,-0.0058797095463302
2017-03-15,688074,0.00050922506,0.0241408012504176
