date,portfolio_return,n_stocks,avg_predicted_return,avg_actual_return,cumulative_return,equity_curve,benchmark_return,benchmark_cumulative,benchmark_equity
2017-04-05,0.00751725784179919,10,0.00050922506,0.00751725784179919,1.033602713281232,1033602.7132812319,0.0008596046215021241,1.0281638206416592,1028163.8206416592
2017-04-06,0.008061429101391251,10,0.00050922506,0.008061429101391251,1.0419350282733542,1041935.0282733542,0.0009047560613372801,1.0290940580904324,1029094.0580904324
2017-04-07,-0.0024205284324947097,10,0.0005553226219999999,-0.0024205284324947097,1.0394129949126063,1039412.9949126063,0.0014441136195404531,1.030580186835509,1030580.1868355089
2017-04-10,0.0034482233624320803,10,0.000539956768,0.0034482233624320803,1.0429971230848794,1042997.1230848794,0.0011858601033238455,1.0318023107623533,1031802.3107623532
2017-04-11,0.0029803351342903993,10,0.0008401885479999999,0.0029803351342903993,1.046105604055773,1046105.604055773,4.0611069119578626e-05,1.0318442133573134,1031844.2133573133
2017-04-12,-0.0004031510185872802,10,0.0005245909139999999,-0.0004031510185872802,1.0456838655159482,1045683.8655159482,0.0009732432128057671,1.0328484487346363,1032848.4487346363
2017-04-13,-0.00031492850564168045,10,0.000539956768,-0.00031492850564168045,1.0453545498588077,1045354.5498588077,0.0021814694421565047,1.0351015760639297,1035101.5760639297
2017-04-14,-0.006648243357243509,10,0.00050922506,-0.006648243357243509,1.0384047784167447,1038404.7784167447,-0.0007741874989088057,1.0343002133636403,1034300.2133636404
2017-04-17,-0.00302840778544895,10,0.0005245909139999999,-0.00302840778544895,1.03526006530134,1035260.06530134,-0.0004058579210804499,1.0338804344292714,1033880.4344292714
2017-04-18,0.002513328996668839,10,0.0005245909139999999,0.002513328996668839,1.037862014442555,1037862.014442555,0.0022346101879176065,1.0361907541811357,1036190.7541811357
2017-04-19,-0.0010349938866584998,10,0.00050922506,-0.0010349938866584998,1.036787833602412,1036787.8336024119,-0.0004582460105320824,1.0357159239018818,1035715.9239018818
2017-04-20,0.00594124140174905,10,0.00050922506,0.00594124140174905,1.0429476404042402,1042947.6404042401,4.7846392856950146e-05,1.0357654791728652,1035765.4791728652
2017-04-21,0.00032903083535648,10,0.00050922506,0.00032903083535648,1.0432908023375955,1043290.8023375955,-0.00047354959043720334,1.0352749928544138,1035274.9928544138
2017-04-24,-0.0028760008022320404,10,0.00050922506,-0.0028760008022320404,1.0402902971531114,1040290.2971531114,5.917591447776045e-05,1.035336256198852,1035336.256198852
2017-04-25,0.0008568218973041801,10,0.0005245909139999999,0.0008568218973041801,1.0411816406592653,1041181.6406592653,-0.00041938537356037863,1.0349020513162854,1034902.0513162854
2017-04-26,0.0006542584191193706,10,0.00050922506,0.0006542584191193706,1.0418628425134993,1041862.8425134992,-0.0008324943401835253,1.0340405012159204,1034040.5012159204
2017-04-27,-0.00845498002292023,10,0.0008248226940000001,-0.00845498002292023,1.0330539129934246,1033053.9129934247,1.4463907730390574e-05,1.0340554574823195,1034055.4574823196
2017-04-28,-0.00283605045488057,10,0.00050922506,-0.00283605045488057,1.0301241199735636,1030124.1199735636,-0.00011484930134383037,1.0339366969354769,1033936.6969354769
2017-05-01,0.0002532349973846401,10,0.00050922506,0.0002532349973846401,1.030384983452391,1030384.983452391,-0.0014566154742537013,1.032430648743322,1032430.6487433219
2017-05-02,-0.00285398728977756,10,0.00050922506,-0.00285398728977756,1.0274442778060402,1027444.2778060402,0.0006951570741998671,1.0331483502124166,1033148.3502124166
2017-05-03,0.0026041400509518196,10,0.00050922506,0.0026041400509518196,1.030119886599996,1030119.8865999961,0.0007075042657185665,1.033879307077312,1033879.307077312
2017-05-04,0.0029871660440261897,10,0.0005245909139999999,0.0029871660440261897,1.0331970257465237,1033197.0257465238,4.712729530647256e-05,1.033928031012728,1033928.0310127279
2017-05-05,0.0008708525994533701,10,0.00050922506,0.0008708525994533701,1.0340967880621426,1034096.7880621426,0.0012080143844072169,1.0351770309466333,1035177.0309466333
2017-05-08,0.00046269165258287987,10,0.00050922506,0.00046269165258287987,1.0345752560139418,1034575.2560139418,-1.2050486422384457e-05,1.035164556559877,1035164.556559877
2017-05-09,0.00050832750849022,10,0.0005245909139999999,0.00050832750849022,1.0351011590761772,1035101.1590761772,0.0007808325858401023,1.0359728467773457,1035972.8467773456
2017-05-10,0.00026443602601415,10,0.0005245909139999999,0.00026443602601415,1.035374877113206,1035374.8771132061,0.0006343646099677678,1.0366300312882288,1036630.0312882288
2017-05-11,0.0003294526737386002,10,0.0005245909139999999,0.0003294526737386002,1.0357159841347927,1035715.9841347927,0.0014348972929591724,1.0381174889139246,1038117.4889139247
2017-05-12,0.0032292474880538094,10,0.000539956768,0.0032292474880538094,1.0390605673748972,1039060.5673748972,-0.00012394480488756344,1.0379888196443108,1037988.8196443107
2017-05-15,-0.00167029542330881,10,0.000539956768,-0.00167029542330881,1.0373250292646703,1037325.0292646703,0.0005470165816409647,1.0385566167402143,1038556.6167402143
2017-05-16,0.0017873509938064597,10,0.0005245909139999999,0.0017873509938064597,1.0391790931866267,1039179.0931866267,-0.0005752201534635244,1.0379592180437525,1037959.2180437525
2017-05-17,0.00417406219720208,10,0.00050922506,0.00417406219720208,1.0435166913556198,1043516.6913556197,0.0003272465875528225,1.0382988866558762,1038298.8866558762
2017-05-18,0.0021476085963623,10,0.00050922506,0.0021476085963623,1.0457577567724226,1045757.7567724226,-0.00032076290000959505,1.0379658388939157,1037965.8388939156
2017-05-19,0.0006634016047226901,10,0.00050922506,0.0006634016047226901,1.0464515141464166,1046451.5141464166,0.000710902460481655,1.0387037313626812,1038703.7313626813
2017-05-22,-0.0006278417809220205,10,0.00050922506,-0.0006278417809220205,1.0457945081641264,1045794.5081641264,-0.0010674271143134774,1.0375949908360862,1037594.9908360862
2017-05-23,-0.00788871468843118,10,0.00050922506,-0.00788871468843118,1.0375445336664915,1037544.5336664915,-0.0008460789016393138,1.036717103605893,1036717.1036058931
2017-05-24,-0.0016701140831523898,10,0.00050922506,-0.0016701140831523898,1.0358117159289173,1035811.7159289173,-0.0001447607473167014,1.036567027663219,1036567.027663219
2017-05-25,0.0044896113299004396,10,0.00050922506,0.0044896113299004396,1.0404621079443954,1040462.1079443954,0.00043597265951582213,1.0370189425470357,1037018.9425470358
2017-05-26,0.00864638488557616,10,0.0005245909139999999,0.00864638488557616,1.0494583437885405,1049458.3437885405,0.0014949388099517842,1.0385692224109047,1038569.2224109047
2017-05-29,0.00296169083445367,10,0.00050922506,0.00296169083445367,1.05256651494648,1052566.51494648,-0.0001195128013380202,1.038445100093751,1038445.1000937509
2017-05-30,-0.00500205416908936,10,0.0005245909139999999,-0.00500205416908936,1.047301520222148,1047301.520222148,5.648494864880381e-07,1.0384456866589324,1038445.6866589325
2017-05-31,-0.0009193113614275799,10,0.00050922506,-0.0009193113614275799,1.0463387240357676,1046338.7240357676,-0.00040362861158781745,1.038026540268217,1038026.540268217
2017-06-01,0.00275815900098927,10,0.0005245909139999999,0.00275815900098927,1.0492246926055504,1049224.6926055504,0.00019145364992626066,1.0382252742380718,1038225.2742380718
2017-06-02,-0.0020458032400910596,10,0.0005245909139999999,-0.0020458032400910596,1.0470781853298343,1047078.1853298343,-0.0011165335347765896,1.0370660609027322,1037066.0609027322
2017-06-05,0.0002352146007196493,10,0.0005245909139999999,0.0002352146007196493,1.047324473407119,1047324.4734071189,0.0018328825424193385,1.0389668811810966,1038966.8811810965
2017-06-06,0.0015630601234576601,10,0.0005245909139999999,0.0015630601234576601,1.048961504527823,1048961.504527823,0.00037355136735828617,1.0393549886802018,1039354.9886802018
2017-06-07,0.0029877404744822005,10,0.00050922506,0.0029877404744822005,1.0520955292710747,1052095.5292710748,0.00020441103396688022,1.0395674443080967,1039567.4443080967
2017-06-08,-0.0028742494577846,10,0.0008248226940000001,-0.0028742494577846,1.0490715442665297,1049071.5442665296,-0.0009546230919171294,1.0385750492201549,1038575.0492201549
2017-06-09,-0.00284615379323398,10,0.0005245909139999999,-0.00284615379323398,1.0460857253114417,1046085.7253114417,-0.0006530203648759339,1.0378968385625622,1037896.8385625622
2017-06-12,0.0013072866823269599,10,0.0005245909139999999,0.0013072866823269599,1.0474532592487138,1047453.2592487138,0.00021367092012535897,1.038118606935053,1038118.606935053
2017-06-13,-0.00281374291324066,10,0.00050922506,-0.00281374291324066,1.0445059950635518,1044505.9950635518,0.000692525880722526,1.038837530937615,1038837.530937615
2017-06-14,0.0017479257685507703,10,0.00050922506,0.0017479257685507703,1.0463317140077293,1046331.7140077293,-0.00023963737434049204,1.0385885866393347,1038588.5866393347
2017-06-15,-0.007050508806997787,10,0.00050922506,-0.007050508806997787,1.0389545430430767,1038954.5430430766,0.00011718919792721313,1.0387102980027794,1038710.2980027794
2017-06-16,-0.00211658726082407,10,0.00050922506,-0.00211658726082407,1.0367555050926964,1036755.5050926964,0.00037500812924497873,1.039099822808461,1039099.8228084609
2017-06-19,0.00678804751260146,10,0.00050922506,0.00678804751260146,1.0437930507202167,1043793.0507202167,0.00041161736207846007,1.0395275343364616,1039527.5343364616
2017-06-20,0.00127654826755342,10,0.00050922506,0.00127654826755342,1.0451255029307978,1045125.5029307978,0.00024775676456067016,1.0397850843150405,1039785.0843150405
2017-06-21,-7.375852747598015e-05,10,0.00050922506,-7.375852747598015e-05,1.045048416012674,1045048.4160126741,-0.0018427362217599387,1.0378690346773274,1037869.0346773274
2017-06-22,-0.0036898705671710207,10,0.00050922506,-0.0036898705671710207,1.0411923226211601,1041192.3226211601,0.0004216673089010655,1.0383066701201715,1038306.6701201715
2017-06-23,-0.0074242803792069715,10,0.00050922506,-0.0074242803792069715,1.033462218889343,1033462.218889343,0.00024521618643777167,1.0385612797221713,1038561.2797221713
2017-06-26,-0.0020399674079811395,10,0.00050922506,-0.0020399674079811395,1.031353989645429,1031353.989645429,-0.0005745693045882186,1.037964554289909,1037964.554289909
2017-06-27,0.0046155836892213,10,0.00050922506,0.0046155836892213,1.0361142902978495,1036114.2902978496,-0.001248820365953901,1.0366683230153735,1036668.3230153734
2017-06-28,-0.00168620505970813,10,0.00050922506,-0.00168620505970813,1.0343671891391133,1034367.1891391133,0.00036347100770232454,1.0370451218953929,1037045.1218953929
2017-06-29,0.00291983379402252,10,0.00050922506,0.00291983379402252,1.03738736941339,1037387.3694133899,0.0005525888865246643,1.037618181504577,1037618.181504577
2017-06-30,-0.0031793155216814106,10,0.00050922506,-0.0031793155216814106,1.0340891876478178,1034089.1876478178,0.0004481739299366918,1.0380832149227557,1038083.2149227557
2017-07-03,-0.00011302671574701989,10,0.00050922506,-0.00011302671574701989,1.0339723079431484,1033972.3079431484,0.0005877561457067271,1.0386933547120816,1038693.3547120816
2017-07-04,0.0013363085614358703,10,0.00050922506,0.0013363085614358703,1.0353540139905406,1035354.0139905406,0.00023863617185632214,1.0389412245179825,1038941.2245179826
2017-07-05,-0.00242252818274521,10,0.00050922506,-0.00242252818274521,1.0328458397125302,1032845.8397125301,0.001032702856669075,1.0400141420884534,1040014.1420884534
2017-07-06,0.00739629912683961,10,0.0005245909139999999,0.00739629912683961,1.040485076494956,1040485.076494956,0.0015243069404488208,1.041599442863404,1041599.4428634039
2017-07-07,-0.004451313598507181,10,0.00050922506,-0.004451313598507181,1.0358535511249103,1035853.5511249102,-0.00013075092098002142,1.0414632527769572,1041463.2527769571
2017-07-10,-0.0020923862739271903,10,0.00050922506,-0.0020923862739271903,1.0336861453727377,1033686.1453727378,0.0014392711744642725,1.0429622008159427,1042962.2008159427
2017-07-11,-0.00100500713994774,10,0.0008248226940000001,-0.00100500713994774,1.032647283416173,1032647.2834161731,0.00015559394815751543,1.0431244794225467,1043124.4794225467
2017-07-12,0.002077830991178509,10,0.00050922506,0.002077830991178509,1.0347929499446114,1034792.9499446114,-4.92961567467473e-06,1.0431193372197622,1043119.3372197623
2017-07-13,0.0013474273494257405,10,0.000539956768,0.0013474273494257405,1.0361872582663598,1036187.2582663598,-0.00023396567735625115,1.0428752830974661,1042875.2830974661
2017-07-14,-0.006864198270030039,10,0.0005245909139999999,-0.006864198270030039,1.0290746634807406,1029074.6634807406,0.00029092591818720773,1.043178682546756,1043178.682546756
2017-07-17,0.0026173581628562296,10,0.0008248226940000001,0.0026173581628562296,1.0317681204513904,1031768.1204513904,-0.0012869851248470065,1.0418361270997607,1041836.1270997607
2017-07-18,-0.0038042026650189596,10,0.00050922506,-0.0038042026650189596,1.0278430654178876,1027843.0654178876,-0.000411329805763982,1.0414075888479628,1041407.5888479628
2017-07-19,0.0037979444436336595,10,0.00050922506,0.0037979444436336595,1.0317467562771188,1031746.7562771188,-0.00020563710248192355,1.0411934368088895,1041193.4368088895
2017-07-20,0.004196327746991151,10,0.00050922506,0.004196327746991151,1.0360763038183527,1036076.3038183528,6.039082902608303e-05,1.0412563153437149,1041256.3153437149
2017-07-21,0.0011669268694974306,10,0.00050922506,0.0011669268694974306,1.037285329096128,1037285.3290961279,0.000890151478425708,1.0421831911922381,1042183.1911922381
2017-07-24,-0.00399308439388856,10,0.0005245909139999999,-0.00399308439388856,1.0331433612365046,1033143.3612365046,-0.00045888136927467937,1.041704952742429,1041704.9527424289
2017-07-25,-8.795231585654994e-05,10,0.0005245909139999999,-8.795231585654994e-05,1.033052493885272,1033052.4938852721,0.00041218097245977525,1.0421343237028664,1042134.3237028664
2017-07-26,0.0013761774755240597,10,0.00050922506,0.0013761774755240597,1.034474157458391,1034474.1574583912,-3.3062309690779954e-05,1.0420998683351168,1042099.8683351168
2017-07-27,-0.0024537452487538294,10,0.00050922506,-0.0024537452487538294,1.0319358214095689,1031935.8214095689,1.6873869845695978e-06,1.0421016267608714,1042101.6267608714
2017-07-28,-0.0014586768151528002,10,0.00050922506,-0.0014586768151528002,1.030430560552153,1030430.5605521532,-0.000423612177686445,1.0416601798213885,1041660.1798213884
2017-07-31,-0.007941507445760039,10,0.00050922506,-0.007941507445760039,1.0222473885831895,1022247.3885831896,-4.259193735279476e-05,1.0416158134962665,1041615.8134962665
2017-08-01,-0.00074096707464226,10,0.00050922506,-0.00074096707464226,1.0214899369261103,1021489.9369261103,-0.0005385089545739152,1.041054894053473,1041054.8940534729
2017-08-02,0.00840965204421803,10,0.00050922506,0.00840965204421803,1.0300803118623292,1030080.3118623291,0.0012357358416457851,1.0423413628991756,1042341.3628991756
2017-08-03,-0.0046237440707382295,10,0.00050922506,-0.0046237440707382295,1.0253174841279715,1025317.4841279716,0.0011257268358346607,1.0435147545434917,1043514.7545434918
2017-08-04,0.005727839032795051,10,0.00050922506,0.005727839032795051,1.031190337634567,1031190.337634567,-0.00011673186815318953,1.0433929431167484,1043392.9431167484
2017-08-07,-0.0055274396391358106,10,0.00050922506,-0.0055274396391358106,1.0254904952868318,1025490.4952868317,-0.0006818689127215006,1.0426814859050841,1042681.4859050842
2017-08-08,-0.00198200291050469,10,0.00050922506,-0.00198200291050469,1.0234579701404785,1023457.9701404785,0.000609768128104446,1.0433172798429537,1043317.2798429538
2017-08-09,-0.01302354303740183,10,0.00050922506,-0.01302354303740183,1.010128921219382,1010128.921219382,-0.0008276279460099642,1.0424538013056006,1042453.8013056006
2017-08-10,-0.0003476635894298268,10,0.0005245909139999999,-0.0003476635894298268,1.009777736172844,1009777.736172844,0.00013961646921785688,1.0425993450246616,1042599.3450246615
2017-08-11,0.0014183552882187198,10,0.00050922506,0.0014183552882187198,1.0112099597648703,1011209.9597648702,0.00113504116407026,1.0437827381988973,1043782.7381988973
2017-08-14,-0.0032633572385994797,10,0.00050922506,-0.0032633572385994797,1.0079100204229277,1007910.0204229277,-0.0010937562427472416,1.0426410943129205,1042641.0943129205
2017-08-15,-0.0027169830419337096,10,0.0005245909139999999,-0.0027169830419337096,1.0051715459896435,1005171.5459896435,0.001776323127030979,1.0444931618019413,1044493.1618019413
2017-08-16,0.0005159717499030197,10,0.0008248226940000001,0.0005159717499030197,1.0056901861111804,1005690.1861111805,0.00019447900635637022,1.0446962937941946,1044696.2937941946
2017-08-17,-0.0014793589801648684,10,0.00050922506,-0.0014793589801648684,1.0042024093030932,1004202.4093030932,0.0006930922017875975,1.0454203646486597,1045420.3646486597
2017-08-18,-0.0004105365333875202,10,0.0005245909139999999,-0.0004105365333875202,1.0037901475271584,1003790.1475271585,-0.0014669377888392467,1.0438867980105346,1043886.7980105346
2017-08-21,0.0070926831277113005,10,0.0005245909139999999,0.0070926831277113005,1.0109097129702873,1010909.7129702873,0.0012902843601961382,1.0452337088198227,1045233.7088198226
2017-08-22,-4.172646689765987e-05,10,0.0005245909139999999,-4.172646689765987e-05,1.0108675312796125,1010867.5312796124,0.0012447544028398178,1.0465347680808728,1046534.7680808727
